id,title,content,kategori,id_pasangan
hoaks_16,[HOAKS] Pemerintah Resmi Turunkan Harga BBM RON 95 Jadi Rp7.800 per Liter,"Penjelasan: Beredar sebuah unggahan di media sosial TikTok yang mengeklaim bahwa pemerintah resmi turunkan harga Bahan Bakar Minyak (BBM) RON 95 atau Pertamax menjadi Rp7.800 per liter. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari turnbackhoax.id , berdasarkan penyesuaian harga 1 September 2025 harga Pertamax atau RON 95 sebesar Rp12.200 per liter. Adapun, Pertamax Green atau RON 95 tetap Rp13.000 per liter. Artikel cnnindonesia.com dengan judul “Malaysia Turunkan Harga BBM RON 95 Jadi Rp7.800 per Liter” yang dimuat Senin, 22 September 2025. Hasil penelusuran tersebut sejalan dengan sulih teks yang terdapat dalam unggahan pada bagian akhir yaitu kebijakan penurunan harga BBM ini bukan terjadi di Indonesia,  melainkan di Malaysia. Link Counter: https://turnbackhoax.id/2025/09/26/parodi-pemerintah-resmi-turunkan-harga-bbm-ron-95-jadi-rp7-800-per-liter/ https://www.cnnindonesia.com/ekonomi/20250922103134-85-1276237/malaysia-turunkan-harga-bbm-ron-95-jadi-rp7800-per-liter",hoaks,fakta_16
fakta_16,Intip Harga Terbaru BBM di Seluruh SPBU Pertamina dan Shell Cs,"Para badan usaha penyedia Bahan Bakar Minyak di Indonesia mengubah harga jual BBM di SPBU-nya per 1 Maret 2023. Pertamina menaikkan harga bensin Pertamax dan Pertamax Turbo, sedangkan menurunkan harga Solar Dexlite dan Pertamina DEX. Shell Indonesia menaikkan harga BBM jenis Shell Super dan V-Power. BP Indonesia menurunkan harga beberapa produk BBM-nya setelah mengalami kenaikan harga pada 1 Maret, antara lain BP 90 (RON 90) atau setara BBM Pertalite, BP 92 (RON 92) atau setara Pertamax, dan BP Diesel. Harga BBM di SPBU per 9 Maret 2023 bervariasi.",fakta,hoaks_16
hoaks_17,[HOAKS] Jokowi Setuju RUU Perampasan Aset asalkan Tidak Berlaku bagi Mantan Presiden,"Penjelasan: Beredar sebuah unggahan di media sosial Facebook berupa tangkapan layar artikel yang mengeklaim mantan Presiden Joko Widodo (Jokowi) setuju dengan Rancangan Undang-Undang (RUU) Perampasan Aset asalkan tidak diberlakukan bagi mantan presiden. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari kompas.com , setelah dilakukan penelusuran dengan memasukan gambar dengan menggunakan Google Lens, hasilnya tidak ditemukan artikel dengan judul seperti narasi yang beredar seperti portal berita tersebut. Tangkapan layar artikel yang beredar adalah bentuk manipulasi. Artikel sebenarnya yang diunggah oleh cnnindonesia.com berjudul ""Jokowi Komentari Purbaya: Sangat Bagus, Beda Mazhab dengan Sri Mulyani"". Dalam artikel tersebut, Jokowi memberikan komentar mengenai Menteri Keuangan Purbaya Yudhi Sadewa yang menggantikan Sri Mulyani. Tidak ada komentar Jokowi yang menyinggung RUU Perampasan Aset. Link Counter: https://www.kompas.com/cekfakta/read/2025/09/26/134800382/-hoaks-jokowi-setuju-ruu-perampasan-aset-asalkan-tidak-berlaku-bagi https://www.cnnindonesia.com/ekonomi/20250912154821-532-1273047/jokowi-komentari-purbaya-sangat-bagus-beda-mazhab-dengan-sri-mulyani https://regional.kompas.com/read/2025/09/12/150216778/jokowi-ungkap-3-kali-dorong-dpr-agar-bahas-ruu-perampasan-aset-saat-jabat",hoaks,fakta_17
fakta_17,DPR Tunggu Surpres RUU Perampasan Aset dari Jokowi,"DPR masih menunggu surat presiden terkait RUU Perampasan Aset yang didorong inisiatif Pemerintahan Jokowi. Naskah akademik dan draft RUU tersebut sedang dilakukan harmonisasi lintas kementerian di level pemerintah sebelum dikirim ke DPR. Setelah diterima DPR, proses pembahasan RUU tersebut baru bisa dilakukan. Ketua Komisi III DPR Bambang Pacul menegaskan RUU Perampasan Aset bukan inisiatif DPR dan pihaknya juga masih menunggu surat presiden terkait RUU tersebut. RUU Perampasan Aset adalah salah satu solusi menindak korupsi.",fakta,hoaks_17
hoaks_18,[HOAKS] Wakil Presiden Gibran Meninggal Ditembak,"Penjelasan : Beredar di media sosial TikTok, dengan narasi Wakil Presiden (Wapres) Gibran meninggal karena ditembak. Pada video yang dibagikan tersebut terlihat Wapres Gibran sedang diwawancara sejumlah jurnalis, lalu seketika terdengar suara tembakan. Faktanya klaim tersebut tidak benar. Dilansir dari akun Instagram @jabarsaberhoaks, cuplikan yang menampilkan Wapres Gibran identik dengan video dari akun YouTube Wakil Presiden Indonesia pada tanggal 1 Agustus 2025. Setelah ditonton sampai selesai, video tersebut tidak menampilkan adanya insiden penembakan terhadap Wapres Gibran. Kategori: Hoaks Link Counter : https://www.instagram.com/p/DPDLGpLksmY/?img_index=1&igsh=bmpoeTM5aGMzNXZs",hoaks,fakta_18
fakta_18,Gibran Rakabuming Blak-Blakan Dukung Anies Baswedan: Saya Mengapresiasi,"Gibran Rakabuming Raka, Wali Kota Solo dan kader PDIP, mendukung mantan Gubernur DKI Jakarta Anies Baswedan. Pernyataan ini dikemukakan Gibran setelah diprotes di akun media sosial Twitter miliknya. Meski PDIP menentang pencalonan Anies, Gibran merasa dukungannya tidak akan dipermasalahkan oleh partai. Gibran juga disebut-sebut menjadi salah satu kandidat Calon Gubernur DKI Jakarta pada 2024.",fakta,hoaks_18
hoaks_19,[HOAKS] Anggota DPR Gebrak Meja saat Sidang Menolak RUU Perampasan Aset,"Penjelasan: Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim bahwa anggota Dewan Perwakilan Rakyat (DPR) menggebrak meja saat sidang menolak Rancangan Undang-Undang (RUU) Perampasan Aset. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari turnbackhoax.id , unggahan asli video tersebut telah diunggah pada tahun 2016 tentang kericuhan yang terjadi saat Sidang Paripurna Dewan Perwakilan Daerah (DPD). Video serupa diunggah oleh akun YouTube resmi KompasTV berjudul “Anggota DPD Ngamuk saat Sidang Paripurna” Selasa, 12 April 2016 dan tidak ada kaitannya dengan sidang penolakan perampasan aset. Link Counter: https://turnbackhoax.id/2025/09/24/salah-anggota-dpr-gebrak-meja-saat-sidang-menolak-ruu-perampasan-aset/ https://www.youtube.com/watch?v=_bw9DAEW_8U",hoaks,fakta_19
fakta_19,DPR Tunggu Surpres RUU Perampasan Aset dari Jokowi,"DPR masih menunggu surat presiden terkait RUU Perampasan Aset yang didorong inisiatif Pemerintahan Jokowi. Naskah akademik dan draft RUU tersebut sedang dilakukan harmonisasi lintas kementerian di level pemerintah sebelum dikirim ke DPR. Setelah diterima DPR, proses pembahasan RUU tersebut baru bisa dilakukan. Ketua Komisi III DPR Bambang Pacul menegaskan RUU Perampasan Aset bukan inisiatif DPR dan pihaknya juga masih menunggu surat presiden terkait RUU tersebut. RUU Perampasan Aset adalah salah satu solusi menindak korupsi.",fakta,hoaks_19
hoaks_20,[HOAKS] Presiden Prabowo Pilih Anies Baswedan sebagai Ketua KPK,"Penjelasan: Beredar unggahan di media sosial Facebook berisi narasi yang mengeklaim Presiden Prabowo telah memilih mantan Gubernur DKI Jakarta Anies Baswedan sebagai Ketua Komisi Pemberantasan Korupsi (KPK). Faktanya, klaim tersebut adalah tidak benar. Dilansir dari kompas.com , setelah dilakukan penelusuran foto dengan menggunakan Google Lens yang menampilkan foto Anies dan Presiden Prabowo, hasilnya mengarah ke kanal YouTube milik Metro TV di mana keterangan dalam video menyebutkan bahwa konten tersebut merupakan momen ketika Presiden Prabowo ditetapkan sebagai presiden terpilih dalam rapat pleno Komisi Pemilihan Umum (KPU) pada 24 April 2024. Sementara itu, jabatan ketua KPK sampai saat ini masih diduduki oleh Setyo Budiyanto sejak 21 November 2024. Link Counter: https://www.kompas.com/cekfakta/read/2025/09/24/121700982/-hoaks-prabowo-pilih-anies-baswedan-sebagai-ketua-kpk https://www.youtube.com/watch?v=X8VCAuY2cP0",hoaks,fakta_20
fakta_20,Prabowo Subianto Tolak Pasangkan Sandiaga Uno dengan Anies Baswedan,"Prabowo Subianto menolak kabar bahwa Sandiaga Uno akan dipasangkan dengan Anies Baswedan di Pemilihan Presiden (Pilpres) 2024. Prabowo mengatakan Sandiaga akan tetap mematuhi keputusan partai. Ia juga menyebut bahwa Partai Gerindra sudah mengumumkan dirinya sebagai calon presiden dalam Pilpres 2024 dan Anies Baswedan diusung oleh tiga partai. Sandiaga sendiri sempat disebut akan pindah ke Partai Persatuan Pembangunan (PPP), namun hal ini masih dalam pembahasan di level atas.",fakta,hoaks_20
hoaks_21,[HOAKS] FIFA Belum Konfirmasi terkait Rangkap Jabatan Erik Thohir sebagai Menpora dan Ketua Umum PSSI,"Penjelasan : Beredar sebuah unggahan postingan di media sosial Instagram yang mengeklaim FIFA belum konfirmasi apapun terkait rangkap jabatan Erik Thohir sebagai menpora dan ketua umum PSSI. Ucapan selamat dari Presiden Infantino harusnya tidak ditafsirkan sebagai persetujuan resmi. Faktanya, dilansir dari kompas.com, klaim yang menyebut FIFA belum memberi konfirmasi untuk rangkap jabatan Erick Thohir sebagai Ketum PSSI dan Menpora dipastikan hoaks. Pejabat Football Relations and Development FIFA, Ornella Desiree Bellia menyatakan rasa kecewa yang mendalam dan menyampaikan klarifikasi atas beredarnya informasi palsu di media sosial. Klarifikasi juga dituliskan Ornella Desiree Bellia melalui Instagram pribadinya""Saya ingin menyampaikan dengan tegas dan penuh keprihatinan: saya TIDAK PERNAH membuat pernyataan tersebut, baik secara pribadi maupun dalam kapasitas saya sebagai bagian dari FIFA"". Erick Thohir juga menyampaikan telah menerima surat dari FIFA. Isi surat tersebut memastikan Erick Thohir bisa menjabat sebagai Menteri Pemuda Olahraga Republik Indonesia sekaligus Ketua Umum PSSI. Erick Thohir dilantik sebagai Menpora RI pada 17 September 2025 dan akan tetap meneruskan tugasnya sebagai orang nomor satu PSSI sampai 2027 mendatang. Kategori: Hoaks Link Counter : https://bola.kompas.com/read/2025/09/23/22532298/pejabat-fifa-klarifikasi-pernyataan-palsu-soal-menpora-dan-ketum-pssi-erick",hoaks,fakta_21
fakta_21,Menpora Ungkap FIFA Bakal Audit Vanue Piala Dunia U-20 21-27 Maret 2023,"FIFA akan melakukan audit vanue perhelatan Piala Dunia U-20 di 6 kota di Indonesia pada 21-27 Maret 2023. Menteri Pemuda dan Olahraga, Zainudin Amali, meminta agar pemerintah daerah mempersiapkan dengan matang vanue tersebut. PSSI mendapatkan catatan dari FIFA tentang stadion yang akan digunakan dengan 6 stadion yang menjadi vanue utama. FIFA telah memberikan catatan minus untuk semua stadion tersebut dan harus segera dibenahi sebelum FIFA datang melakukan audit.",fakta,hoaks_21
hoaks_22,[HOAKS] Rumah Kapolda Bali Digeruduk Massa,"Penjelasan: Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim rumah milik Kapolda Bali Irjen Pol Daniel Adityajaya digeruduk dan dirusak massa. Faktanya, unggahan dengan narasi yang mengeklaim rumah milik Kapolda Bali Irjen Pol Daniel Adityajaya digeruduk dan dirusak massa adalah hoaks. Dilansir dari kompas.com , hasil penelusuran ditemukan video identik di akun TikTok @ophang01 . Keterangan dalam unggahan menyebut bahwa lokasi dalam video berada di Markas Polda Bali. Melalui unggahan di akun X Polda Bali @polda_bali , Polda Bali juga membantah narasi soal rumah Kapolda digeruduk massa. Seperti diberitakan kompas.com , pada akhir Agustus 2025 ratusan mahasiswa dan pengemudi ojek online menggelar aksi solidaritas di depan Markas Polda Bali. Aksi itu berakhir ricuh. Beberapa peserta melempari Markas Polda Bali dengan botol air kemasan, batu, dan petasan ukuran kecil. Namun, tidak ada perusakan rumah polisi, termasuk kediaman Kapolda Bali. Link Counter: https://www.kompas.com/cekfakta/read/2025/09/23/115500582/-hoaks-video-rumah-kapolda-bali-digeruduk-massa https://denpasar.kompas.com/read/2025/08/30/152151878/demo-di-depan-mapolda-bali-ricuh-polisi-dilempari-batu-dibalas-tembakan-gas",hoaks,fakta_22
fakta_22,Wamenkumham Ancam Deportasi Turis 'Nakal' di Bali,"Kantor Wamenkumham tengah menyelidiki perilaku nakal turis asing di Bali, termasuk deportasi bagi yang melanggar aturan keimigrasian. Turis asing di Bali yang melanggar aturan hukum belakangan menjadi sorotan publik. Aliansi Pelaku Pariwisata Marginal Bali mengungkapkan fenomena turis asing bekerja secara ilegal di Bali sudah ada sejak 1970. Kantor Imigrasi Bali mencatat sampai dengan pekan kedua Maret 2023, ada 22 WNA yang ditindak karena melanggar aturan keimigrasian. Gubernur Bali, I Wayan Koster, mengatakan turis yang melanggar aturan dan menimbulkan masalah tidak diperlukan di Bali.",fakta,hoaks_22
hoaks_23,[HOAKS] Pasukan Brimob Mengundurkan Diri,"Penjelasan: Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim pasukan Korps Brigade Mobil (Brimob) mengundurkan diri. Rekaman itu menampilkan barisan pasukan Brimob berseragam lengkap dengan senjata. Mereka disebut menyampaikan pengunduran diri kepada Kepala Kepolisian Republik Indonesia Jenderal Listyo Sigit. Faktanya, unggaham dengan narasi yang mengeklaim Pasukan Brimob mengundurkan diri adalah hoaks. Dilansir dari tempo.co , hasil penelusuran menyebut video itu identik dengan foto yang diunggah Antara.com , Tribunnews.com dan Suara.com pada 6 Mei 2022. Media-media tersebut menjelaskan bahwa barisan dalam gambar adalah anggota Korps Brimob Polri yang akan diberangkatkan mengikuti pelatihan penanganan bom di Turki dan Irlandia Utara. Juru bicara Brimob Polri melalui akun Instagram juga membantah klaim dalam video itu sekaligus menegaskan bahwa video tersebut  hasil rekayasa digital. Link Counter: https://www.tempo.co/cekfakta/keliru-video-pasukan-brimob-mengundurkan-diri-2071013 https://manado.antaranews.com/berita/196909/korps-brimob-polri-kirim-14-personel-terbaik-ke-turki-dan-irlandia-utara https://m.tribunnews.com/nasional/2022/05/06/sebanyak-14-personel-brimob-dikirim-ke-turki-dan-irlandia-utara-untuk-berlatih-penanganan-bom?page=all",hoaks,fakta_23
fakta_23,Polri Resmikan Struktur Baru Brimob untuk Kawal Tahun Politik,"Mabes Polri meresmikan struktur organisasi baru pada Brimob serta melantik jabatan Komandan Pasukan Brimob I, II, dan III, guna mempercepat memberikan perlindungan, melayani, dan mengayomi masyarakat dalam menghadapi tahun politik Pemilu dan Pilpres 2024 demi mencegah penyebaran konflik yang semakin meluas. Struktur baru juga diisi oleh perwira tinggi untuk mendukung pengamanan dan memperkuat antisipasi dan respon yang cepat dalam menangani setiap permasalahan yang mungkin terjadi. Tiga Komandan Pasukan Brimob yang akan ditempatkan pada tiga wilayah bagian berpangkat jenderal bintang satu.",fakta,hoaks_23
hoaks_24,[HOAKS] Tautan Whatsapp Pendaftaran CPNS 2025,"Penjelasan : Beredar unggahan di media sosial berisi tautan WhatsApp yang diklaim sebagai akses pendaftaran Calon Pegawai Negeri Sipil (CPNS) periode 2025. Unggahan tersebut beredar pada Selasa, 15 September 2025. Faktanya, klaim tersebut tidak benar. Dikutip dari liputan6.com, penelusuran mengarah pada artikel yang berjudul ""Menpan RB Beri Kabar Terbaru Soal CPNS 2025"" yang tayang pada 12 September 2025 dan artikel ""Panduan Lengkap Pendaftaran CPNS via SSCASN: Persiapan Rekrutmen ASN 2025/2026"" yang tayang pada 19 September 2025. Dalam artikel tersebut, Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PAN RB) Rini Widyantini, memberikan penjelasan terkait rencana pelaksanaan seleksi Calon Pegawai Negeri Sipil atau CPNS 2025. Hingga saat ini belum ada pernyataan resmi dari Presiden Prabowo Subianto mengenai pembukaan CPNS 2025. Hal ini disebabkan oleh masih adanya proses penyelesaian seleksi Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) tahun 2024 yang sedang berlangsung. Sementara tautan WhatsApp yang beredar tersebut tidak mengarah ke situs resmi Sistem Seleksi Calon ASN atau SSCASN. Kategori: Hoaks Link Counter : https://www.liputan6.com/cek-fakta/read/6163463/cek-fakta-tidak-benar-link-whatsapp-pendaftaran-cpns-2025?page=2 https://www.liputan6.com/bisnis/read/6158095/menpan-rb-beri-kabar-terbaru-soal-cpns-2025 https://www.liputan6.com/news/read/6163321/panduan-lengkap-pendaftaran-cpns-via-sscasn-persiapan-rekrutmen-asn-20252026",hoaks,fakta_24
fakta_24,Siap-Siap Lowongan CPNS Kejaksaan Tahun 2023 Segera Dibuka,Kejaksaan akan membuka seleksi CPNS tahun 2023 yang diutamakan pada formasi calon jaksa dan hakim. Kebutuhan CPNS kejaksaan tahun 2023 sedang disusun dan diumumkan melalui akun Instagram resmi kejaksaan. Kejaksaan sangat membutuhkan ASN yang PNS untuk menjadi pegawai negeri sipil.,fakta,hoaks_24
hoaks_25,[HOAKS] KPK Menyita Semua Aset Sahroni dan Puan Maharani,"Penjelasan : Beredar sebuah unggahan video yang mengeklaim bahwa Komisi Pemberantasan Korupsi (KPK) menyita semua aset Ahmad Sahroni dan Puan Maharani. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari turnbackhoax.id, tidak ditemukan informasi kredibel yang membenarkan klaim tersebut. hasil penelusuran terkait isu tersebut mengarah ke dua artikel dan pemberitaan yang tidak saling berkaitan. Artikel antaranews.com berjudul “Sahroni apresiasi Kejagung sita aset untuk kembalikan kerugian negara” yang tayang Senin, 28 November 2022 menyebut Ahmad Sahroni mengapresiasi Kejagung atas penyitaan aset terpidana kasus korupsi pengelolaan keuangan dan dana investasi PT Asuransi Jiwasraya 2008-2018 untuk mengembalikan kerugian negara. Pada artikel kompas.com yang berjudul “[HOAKS] KPK Sita Semua Aset Suami Puan Maharani” yang tayang Selasa, 30 Mei 2023 menyebut klaim mengenai penyitaan seluruh aset milik suami Puan Maharani adalah informasi yang tidak benar atau hoaks. Kategori: Hoaks Link Counter : https://turnbackhoax.id/2025/09/19/salah-kpk-menyita-semua-aset-sahroni-dan-puan-maharani/ https://www.antaranews.com/berita/3271469/sahroni-apresiasi-kejagung-sita-aset-untuk-kembalikan-kerugian-negara https://www.kompas.com/cekfakta/read/2023/05/30/165858982/hoaks-kpk-sita-semua-aset-suami-puan-maharani?page=all",hoaks,fakta_25
fakta_25,"Satgas BLBI Sita Aset Tanah Debitur Bernilai Rp 74,3 M","Satgas BLBI melakukan penyitaan aset senilai Rp74,3 miliar milik PT Pancasindhu Abadi untuk penyelesaian utang sebesar Rp948,7 miliar. Aset yang disita berupa 5 bidang tanah di beberapa kabupaten di Jawa Tengah dan Jawa Timur. Selanjutnya, aset yang disita akan dijual melalui mekanisme PUPN. Satgas BLBI akan terus melakukan upaya penagihan dengan pemblokiran, penyitaan, dan penjualan aset-aset obligor/debitur.",fakta,hoaks_25
hoaks_26,[HOAKS] Tautan Pendaftaran Bantuan Tunai untuk Pedagang Kaki Lima dan Warung,"Penjelasan : Beredar sebuah unggahan di media sosial yang berupa tautan yang merupakan pendaftaran bantuan tunai untuk pedagang kaki lima dan warung. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari liputan6.com, Kementerian Usaha Mikro, Kecil, dan Menengah (UMKM) Republik Indonesia melalui akun Instagram resminya @kementerianumkm menanggapi beredarnya informasi berisi konten terkait Bantuan Langsung Tunai (BLT) yang diberikan pemerintah kepada pelaku Usaha Mikro, Kecil, dan Menengah (UMKM) (BLT UMKM) tersebut. Kementerian UMKM dengan tegas menyampaikan bahwa tidak ada program BLT UMKM dari Kementerian UMKM ataupun dari pemerintah. Saat ini banyak beredar informasi palsu melalui berbagai saluran media sosial. Modus yang sering digunakan adalah mengharuskan untuk mengisi data pribadi melalui formulir atau tautan tidak resmi dan menjanjikan bantuan, hibah, atau program pemerintah yang sebenarnya tidak ada. Masyarakat diimbau agar hati-hati dan bijak dalam menggunakan data pribadi. Informasi resmi hanya melalui kanal media sosial Kementerian UMKM dan situs resmi umkm.go.id. Kategori: Hoaks Link Counter : https://www.liputan6.com/cek-fakta/read/6162384/cek-fakta-tidak-benar-ini-link-pendaftaran-bantuan-tunai-untuk-pedagang-kaki-lima-dan-warung?page=4 https://www.instagram.com/p/DFbzn4Fv-Z1/?img_index=1",hoaks,fakta_26
